2018-11-10 00:02:20,568 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,568 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,570 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,570 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,570 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,570 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,571 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,571 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,571 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,572 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,572 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,573 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,574 INFO  fetcher.Fetcher - Fetcher: throughput threshold: -1
2018-11-10 00:02:20,574 INFO  fetcher.Fetcher - Fetcher: throughput threshold retries: 5
2018-11-10 00:02:20,574 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,574 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,574 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,574 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,574 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:21,576 INFO  fetcher.Fetcher - -activeThreads=0, spinWaiting=0, fetchQueues.totalSize=0
2018-11-10 00:02:21,577 INFO  fetcher.Fetcher - -activeThreads=0
2018-11-10 00:02:21,950 INFO  fetcher.Fetcher - Fetcher: finished at 2018-11-10 00:02:21, elapsed: 00:00:02
2018-11-10 00:02:24,687 INFO  parse.ParseSegment - ParseSegment: starting at 2018-11-10 00:02:24
2018-11-10 00:02:24,687 INFO  parse.ParseSegment - ParseSegment: segment: testCrawl5/segments/20181110000215
2018-11-10 00:02:24,949 WARN  util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-11-10 00:02:26,333 INFO  parse.ParseSegment - ParseSegment: finished at 2018-11-10 00:02:26, elapsed: 00:00:01
2018-11-10 00:02:28,317 WARN  util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-11-10 00:02:28,334 INFO  crawl.CrawlDb - CrawlDb update: starting at 2018-11-10 00:02:28
2018-11-10 00:02:28,334 INFO  crawl.CrawlDb - CrawlDb update: db: testCrawl5/crawldb
2018-11-10 00:02:28,334 INFO  crawl.CrawlDb - CrawlDb update: segments: [testCrawl5/segments/20181110000215]
2018-11-10 00:02:28,334 INFO  crawl.CrawlDb - CrawlDb update: additions allowed: true
2018-11-10 00:02:28,334 INFO  crawl.CrawlDb - CrawlDb update: URL normalizing: false
2018-11-10 00:02:28,334 INFO  crawl.CrawlDb - CrawlDb update: URL filtering: false
2018-11-10 00:02:28,334 INFO  crawl.CrawlDb - CrawlDb update: 404 purging: false
2018-11-10 00:02:28,335 INFO  crawl.CrawlDb - CrawlDb update: Merging segment data into db.
2018-11-10 00:02:29,418 INFO  crawl.FetchScheduleFactory - Using FetchSchedule impl: org.apache.nutch.crawl.DefaultFetchSchedule
2018-11-10 00:02:29,419 INFO  crawl.AbstractFetchSchedule - defaultInterval=2592000
2018-11-10 00:02:29,419 INFO  crawl.AbstractFetchSchedule - maxInterval=7776000
2018-11-10 00:02:29,767 INFO  crawl.CrawlDb - CrawlDb update: finished at 2018-11-10 00:02:29, elapsed: 00:00:01
2018-11-10 00:02:31,236 WARN  util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-11-10 00:02:31,237 INFO  crawl.LinkDb - LinkDb: starting at 2018-11-10 00:02:31
2018-11-10 00:02:31,238 INFO  crawl.LinkDb - LinkDb: linkdb: testCrawl5/linkdb
2018-11-10 00:02:31,238 INFO  crawl.LinkDb - LinkDb: URL normalize: true
2018-11-10 00:02:31,238 INFO  crawl.LinkDb - LinkDb: URL filter: true
2018-11-10 00:02:31,238 INFO  crawl.LinkDb - LinkDb: internal links will be ignored.
2018-11-10 00:02:31,238 INFO  crawl.LinkDb - LinkDb: adding segment: testCrawl5/segments/20181110000215
2018-11-10 00:02:32,479 INFO  crawl.LinkDb - LinkDb: merging with existing linkdb: testCrawl5/linkdb
2018-11-10 00:02:34,892 INFO  crawl.LinkDb - LinkDb: finished at 2018-11-10 00:02:34, elapsed: 00:00:03
2018-11-10 00:02:37,489 INFO  indexer.IndexingJob - Indexer: starting at 2018-11-10 00:02:37
2018-11-10 00:02:37,545 INFO  indexer.IndexingJob - Indexer: deleting gone documents: false
2018-11-10 00:02:37,545 INFO  indexer.IndexingJob - Indexer: URL filtering: false
2018-11-10 00:02:37,546 INFO  indexer.IndexingJob - Indexer: URL normalizing: false
2018-11-10 00:02:37,855 INFO  indexer.IndexWriters - Adding org.apache.nutch.indexwriter.solr.SolrIndexWriter
2018-11-10 00:02:37,855 INFO  indexer.IndexingJob - Active IndexWriters :
SOLRIndexWriter
	solr.server.url : URL of the SOLR instance (mandatory)
	solr.commit.size : buffer size when sending to SOLR (default 1000)
	solr.mapping.file : name of the mapping file for fields (default solrindex-mapping.xml)
	solr.auth : use authentication (default false)
	solr.auth.username : use authentication (default false)
	solr.auth : username for authentication
	solr.auth.password : password for authentication


2018-11-10 00:02:37,860 INFO  indexer.IndexerMapReduce - IndexerMapReduce: crawldb: testCrawl5/crawldb
2018-11-10 00:02:37,860 INFO  indexer.IndexerMapReduce - IndexerMapReduce: linkdb: testCrawl5/linkdb
2018-11-10 00:02:37,860 INFO  indexer.IndexerMapReduce - IndexerMapReduces: adding segment: testCrawl5/segments/20181110000215
2018-11-10 00:02:38,073 WARN  util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-11-10 00:02:38,675 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.basic.BasicIndexingFilter
2018-11-10 00:02:38,679 INFO  anchor.AnchorIndexingFilter - Anchor deduplication is: off
2018-11-10 00:02:38,679 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.anchor.AnchorIndexingFilter
2018-11-10 00:02:38,683 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.metadata.MetadataIndexer
2018-11-10 00:02:38,808 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.basic.BasicIndexingFilter
2018-11-10 00:02:38,808 INFO  anchor.AnchorIndexingFilter - Anchor deduplication is: off
2018-11-10 00:02:38,808 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.anchor.AnchorIndexingFilter
2018-11-10 00:02:38,808 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.metadata.MetadataIndexer
2018-11-10 00:02:38,935 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.basic.BasicIndexingFilter
2018-11-10 00:02:38,935 INFO  anchor.AnchorIndexingFilter - Anchor deduplication is: off
2018-11-10 00:02:38,935 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.anchor.AnchorIndexingFilter
2018-11-10 00:02:38,935 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.metadata.MetadataIndexer
2018-11-10 00:02:39,091 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.basic.BasicIndexingFilter
2018-11-10 00:02:39,092 INFO  anchor.AnchorIndexingFilter - Anchor deduplication is: off
2018-11-10 00:02:39,092 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.anchor.AnchorIndexingFilter
2018-11-10 00:02:39,092 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.metadata.MetadataIndexer
2018-11-10 00:02:39,327 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.basic.BasicIndexingFilter
2018-11-10 00:02:39,327 INFO  anchor.AnchorIndexingFilter - Anchor deduplication is: off
2018-11-10 00:02:39,327 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.anchor.AnchorIndexingFilter
2018-11-10 00:02:39,327 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.metadata.MetadataIndexer
2018-11-10 00:02:39,650 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.basic.BasicIndexingFilter
2018-11-10 00:02:39,650 INFO  anchor.AnchorIndexingFilter - Anchor deduplication is: off
2018-11-10 00:02:39,650 INFO  indexer.IndexingFilters - Adding org.apache.nutch.indexer.anchor.AnchorIndexingFilter
